Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2023-01-05,"
        En Consorcio queremos entregar la mejor experiencia a nuestros clientes. Es por ello que nos encontramos en la búsqueda de un Data Analysts en nuestra Gerencia de Advanced Analytics Estamos pensando en un profesional apasionado quien pueda sumarse al equipo y liderar la transformación digital de la compañía. Estamos constantemente generando innovación en todas las soluciones financieras que el grupo Consorcio tiene para ofrecer (Banco, Seguros y Corredora de Bolsa), a fin de contribuir a la estrategia de largo plazo de la compañía.💡 ¿Cuáles serán tus principales funciones? Realizar análisis avanzados, con grandes volúmenes de datos, sobre las acciones comerciales de la compañía donde la Gerencia de Advanced Analytics tenga injerencia. Diseñar y construir KPIs en conjunto con el equipo de Data Science para monitorear la efectividad comercial (u otras) de los modelos predictivos. Generación de panales de seguimiento utilizando herramientas de visualización de datos.🔍 ¿Qué buscamos? Formación académica en Ingeniería Civil/Ejecución en Informática, Computación o afín. Nivel avanzado de Python Nivel avanzado de SQL Deseable manejo de herramientas de visualización de datos (idealmente experiencia en PowerBI) Posees conocimiento sobre Machine Learning o te gustaría aprender sobre estos temas.
",,CL,Consorcio,,linkedin,data engineer
2023-01-20,"
        Si el mundo de datos es tu pasión, te invitamos a revisar esta oferta. Por eso, aspiramos a incorporar a un Analista de Data Scientist, para integrarse a la Gerencia de Negocios Inmobiliarios. Buscamos a profesionales que les guste efectuar el análisis de datos y estudios de mercados mediante el empleo de herramientas tecnológicas, las cuales permitan la obtención de información clave, de manera de alcanzar los objetivos asociados al área y nuestra organización.¿Cuáles serán tus principales funciones?Efectuar la integración, análisis y reportería de los datos referentes al mercado inmobiliario y área interna de la empresa.Llevar a cabo los informes financieros y normativos a modo de contribuir en la toma de decisiones de inversiones.Generar el cálculo de proyecciones presupuestarias, integrando diversas fuentes de información tanto internas y externas.¿Qué buscamos? Profesional titulado de las carreras ingeniería informática, ingeniería en computación, ingeniero industrial en tecnología de la información (TI), o afín. Profesional con un máximo de 2 años de experiencia laboral, en el cargo o similares. Manejo avanzado de Office. Conocimiento de lenguajes de programación orientado al análisis de datos. Deseable poseer conocimientos en la gestión de proyectos.Deseable poseer conocimientos en softwares tales como PostgresDB, MySQL, MongoDB, Business Intelligence, PoweBI y Metabase.
",,CL,Consorcio,,linkedin,data engineer
2023-01-21,"
Qué vas a hacer    Desarrollarás plataformas nativas en la nube  Aplicar controles de seguridad  Documenta el código/procesos para que cualquier otro desarrollador sea capaz de sumergirse en ellos con un esfuerzo mínimo.     Qué experiencia necesita    6+ meses de experiencia como desarrollador  Experiencia desarrollando en Java, utilizando framework Spring Boot  Conocimiento en Google Cloud Platform  Conocimiento detallado de los ciclos de vida de desarrollo de software modernos, incluyendo CI / CD  Nivel de Inglés Intermedio (no excluyente)     Qué podría diferenciarte    Demuestra motivación por aprender nuevas tecnologías  Poseer conocimientos trabajando en entornos ágiles Ofrecemos paquetes integrales de compensación, seguro complementario de salud, dental y de vida, horario flexible, día libre por cumpleaños, potencial de crecimiento organizacional a través de nuestra plataforma de aprendizaje en línea y certificaciones pagadas¿Estás listo para impulsar tus posibilidades? ¡Aplique hoy y comience un camino hacia una nueva y emocionante carrera en Equifax, donde puedes hacer la diferencia!Equifax es un empleador que ofrece igualdad de oportunidades. Todos los aplicantes calificados recibirán consideración para el empleo sin distinción de raza, color, religión, sexo, orientación sexual, identidad de género, nacionalidad o discapacidad.
      ",,CL,Equifax,,linkedin,data engineer
2023-01-20,"
        Upwork ($UPWK) is the world’s work marketplace. We serve everyone from one-person startups to over 30% of the Fortune 100 with a powerful, trust-driven platform that enables companies and talent to work together in new ways that unlock their potential.Last year, more than $3.3 billion of work was done through Upwork by skilled professionals who are gaining more control by finding work they are passionate about and innovating their careers.This is an engagement through Upwork’s Hybrid Workforce Solutions (HWS) Team. Our Hybrid Workforce Solutions Team is a global group of professionals that support Upwork’s business. Our HWS team members are located all over the world.Work/Project Scope: Primarily focused on data Infrastructure and data streaming life cycleParticipate in developing and maintaining our end-to-end data platform, from data acquisition, real-time data stream, to data lake, enterprise data warehouse and data streaming.Improve and optimize processes for better operabilityDevelop and implement data quality rules and validation processes, leading engineering excellence initiatives to improve data quality and issue resolutionMust Haves(Required Skills):Extensive experience in data engineering roles.Strong Python, SQL, Java skills.Working knowledge of AWS Kinesis, Firehose, Lambda, and S3 (or similar tools) Working knowledge in Bash and Shell Scripting in Linux.Strong Software Engineer experience. Familiar in Terraform.Comfortable working with a globally distributed team with minimum supervision and attention to detail.Able to work full-time with an overlap of 8-11AM PST Pacific Standard Time.Upwork is proudly committed to fostering a diverse and inclusive workforce. We never discriminate based on race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical condition), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.#LI -LD1To learn more about how Upwork processes and protects your personal information as part of the application process, please review our Global Job Applicant Privacy Notice
      ",,CL,Upwork,,linkedin,data engineer
2022-12-23,"
        Who is Percona?Percona is a respected thought leader in the open source community. We provide services and software for MySQL, MongoDB, PostgreSQL and Maria DB to open source users globally. Percona is remote-first and globally dispersed; we have 250 people in almost 40 countries. We offer a collaborative, highly-engaged culture where your ideas are welcome and your voice is heard. The growth and development of our staff is a top priority; we provide funding for training, certifications, conferences and more. Discover what it means to work with some of the smartest people in the industry, who know how to have fun and are always willing to lend a helping hand. We offer flexible hours, the ability to work remotely and the amazing experience of working with a multinational team of experts.The Percona Support Team…Percona Support is a global, elite team of engineers who love getting to the bottom of weird and interesting database behaviour. We understand our customers’ business needs and the nuances of their technical environments. This allows us to help our customers see the big picture and identify opportunities to improve their overall database infrastructures.What you’ll be doing…You’ll be teaming with some of the most well-known database experts in the industry who are even better teammates, friends and mentors. You’ll have the opportunity to develop your own skills and become more powerful than you can possibly imagine…. with databases.This is not a boring, entry-level role where you’ll just be triaging the repetitive and monotonous.Your main responsibility will be helping our customers’ DBA teams when they need expert assistance. You’ll do that by gathering relevant data and investigating issues to provide a detailed analysis of your findings in a digestible format by email, instant message or voice. For more serious and production-impacting issues, you’ll perform screen-sharing sessions to help them quickly navigate and resolve issues.When you’re not fixing things, you’ll be authoring new blog posts on interesting topics for our open-source community to digest, answering questions on our forum, creating new articles in our customer-facing knowledge base for more frequently seen issues, and hosting webinars amongst other things.This is a remote role, so you can be located anywhere in the world. All you need is a decent, stable internet connection.You’ll stand out if you have the following: Exceptional knowledge of both MySQL and InnoDBBe a wizard with databases and associated technical configurationsKnowledgeable about performance tuning, query optimization, & index tuningExperience with backup solutions such as XtraBackup, & MyDumperExperience with HA solutions such as MHADetailed understanding of monitoring requirementsDemonstrable experience in administering Linux-based systemsAbility to troubleshoot methodically, identifying and applying fixes for known errors, and when necessary, capacity to think outside of the box to resolve complex issuesEnthused to expand your skillset with new technologies as the industry continues to evolveAvailability to travel for the occasional team meeting, conference and customer visitExcellent written and spoken English and ability to work effectively with English-speaking customersIt's a bonus if you have experience with these:Excellent knowledge of both RDBMSs and MongoDB, including:All aspects of configuration and best practicesSchema design, performance tuning, query optimization, & index tuningBackup solutionsReplica set and sharding topologiesEngine selection and usageDetailed understanding of monitoring requirementsGalera / XtraDB Cluster, & HAProxyCloud Services such as AWS and RDS or hosting providers like RackspaceNagios, Percona Monitoring Plugins (PMM) and other monitoring toolsConfiguration management solutions such as Ansible, Puppet or ChefPercona Toolkit suiteMySQL DBA Professional CertificationsPostgreSQLMyRocks Kubernetes / OpenShift / DockerLocation: Remote, work from home position anywhere. 5 day work week may include a weekend day. You will need to be able to travel to company events, conferences, etc.
      ",,CL,Percona,,linkedin,data engineer
,,,CL,MACH,,linkedin,data engineer
2022-11-24,,,CL,"Entrekids | Productos, Panoramas y Servicios para niños y la familia",,linkedin,data engineer
2023-01-19,,,CL,Wall Chase,,linkedin,data engineer
2022-12-28,,,CL,Falabella Retail,,linkedin,data engineer
2023-01-11,,,CL,Hopper,,linkedin,data engineer
2023-01-05,,,CL,"Comscore, Inc.",,linkedin,data engineer
,,,CL,Listopro,,linkedin,data engineer
,,,CL,Oowlish,,linkedin,data engineer
2023-01-18,,,CL,IBM,,linkedin,data engineer
2023-01-04,,,CL,Falabella,,linkedin,data engineer
2022-08-29,,,CL,TeselaGen Biotechnology,,linkedin,data engineer
,"
Be part of our team!Oowlish is one of the fastest software development companies in LatAm. We work with large corporations and startups both in the USA and Europe, helping these companies accelerate innovation by having access to the best talent in the industry.We take the best elements of virtual teams and combine them with a support structure that encourages innovation, social interaction, and fun. We see no borders, move at a fast pace, and are never afraid to break the mold.We are considered “A Great Place to Work” thanks to our highly talented and engaged developers that are eager to grow by learning from each other, which creates a culture of collaboration and inspiration.About the role:We are looking for an experienced Data Engineer to join our team and work on international projects. We are looking for people that want to grow, are challenge-driven, follow good practices, and are passionate about technology.Must Haves:Fluent in EnglishBachelor’s degree in Computer Science.4+ years of experience as a Data EngineerExperience using MongoDB and GraphDB.Experience in building data lakesHigh-level experience in methodologies and processes for managing large-scale databases.Ability to work with stakeholders to assess potential risks.Ability to analyze existing tools and databases and provide software solution recommendations.Ability to translate business requirements into non-technical, lay terms.Understanding of addressing and metadata standards.Benefits & Perks:- Home office 🏠- Flexible Hours; 🕦- Competitive compensation based on experience; 💵- Career plans to allow for extensive growth in the company;📈- International Projects;🌎- Oowlish English Program (Improving and Certifying) 📚- Spanish Classes 📚- Oowlish fitness with Total Pass;🏋‍♀️- Oowlish Academy (Grants for Education);🎓- Build your Home Office (Grants for Computer & Equipment);💻- Connecting You (Internet allowance);📡- Anniversary bonus;💸- Wedding gift; 👰- Pet adoption incentive;🐶- New baby Owl bonus;🤱- Back to School bonus; ✏️- Netflix Subscription;📽️- Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝️- Vacation Bonus;🏖️- Games and Competitions;🎮- Enjoy your national Holidays;🎊- Oowlet Store🛒You can also apply here:Website: https://www.oowlish.com/work-with-us/LinkedIn: https://www.linkedin.com/company/oowlish/jobs/Instagram: https://www.instagram.com/oowlishtechnology/#amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas
",,CL,Oowlish,,linkedin,data engineer
2022-08-29,"
The team: A diverse team includes computer scientists, biologists, physicists and data scientists.The role: In this role, you will closely collaborate with colleagues within the engineering team to conceptualize and implement enterprise software solutions for synthetic biology and biotechnology. To this end, you’re gonna write great code and lots of it. You’ll collaborate with peers to build and refactor code that is both readable and reliable. You’ll also look critically at what we’re building and how we’re building it, and you’ll originate ideas and activities that advance our craft. This is an opportunity to work in a highly impactful, visible role that will be transformative to TeselaGen. The ideal candidate should be equally comfortable writing code in Javascript (React.js/Node.js), making sound technical decisions, while communicating with top management.Qualifications: BS or MS in Computer Science, or related degree.2+ years of experience​ working in a software company, developing web applications.Experience with full-stack web technologies.Solid knowledge of Javascript, Node.js and React.jsSolid knowledge of Algorithms, Data Structures, and Databases.Plus: knowledge in bioinformatics and/or genomics.
",,CL,TeselaGen Biotechnology,,linkedin,data engineer
2023-01-04,"
Descripción EmpresaSomosFalabellaSomos Falabella Retail, Sodimac, Tottus, Banco Falabella, Linio, Falabella.com, Fazil, Fpay, Mall Plaza, Falabella Corporativo, Falabella Inmobiliario, Ikea.Nos gusta innovar, trabajamos desde donde queremos estar, respetamos y valoramos la diversidad, incluimos a todas las personas y derribamos barreras porque acá las diferencias suman.Disfrutamos y lo pasamos bien trabajando en equipo, aceptando las diferencias por nuestra identidad de género, orientación sexual, creencias religiosas, discapacidad, edad o nacionalidad, compartimos experiencias entre negocios, vibramos con los desafíos del mundo físico y digital.Somos más de 100 mil personas en 9 países distintos que cada día trabajamos como un equipo por simplificar y disfrutar más la vida.Misión Del Cargo:Desarrollar el back-office de administración Falabella.Requisitos Del Cargo:- Experiencia desarrollando con Nodejs. Nuestro stack esta basado principalmente en Nodejs, Fastify, Knex ORM.- Fuerte conocimiento práctico en JavaScript ES6.- Experiencia en desarrollo web. Conocimientos de HTML y CSS.- Experiencia en desarrollo frontend usando frameworks como React.- Buenas prácticas y manejo de herramientas como ESlint, Prettier u otras.- Familiaridad con conceptos básicos de arquitectura en la nube, arquitectura de microservicios y CDNs.- Conocimientos básicos de Git.- Conocimientos básicos de lo que es Entrega Continua e Integración continua (CI/CD).- Test Unitarios usando librerías como Jest, Jasmine, React Testing Library u otras.- Experiencia desarrollando APIs REST.- Experiencia trabajando con bases de datos SQL. PostgreSQL, MySQL u otras.Requisitos:- Carrera: computación o informática/ carrera a fin.- Experiencia +3 años en cargos similares.- Software: NodeJS- Inglés intermedio (Excluyente)- Experiencia en desarrollo con lenguajes tipados como Go, TypeScript u otros- Experiencia trabajando en equipos multidisciplinarios siguiendo metodologías ágiles como Kanban/Scrum- Experiencia usando Docker y Kubernetes.Si te interesa la oferta y sientes que cumples con lo mencionado postula a esta oportunidad laboral 🚀
",,CL,Falabella,,linkedin,data engineer
2023-01-25,"
        ¡Apiux está liderando la innovación digital en las empresas españolas!Buscamos Ingeniero de Datos con experiencia en SAS, Microstrategy y Power BI para trabajar de forma Hibrida 👨🏼‍💻👩🏻‍💻 Las oficinas están ubicadas en Madrid. ¿Tienes ganas de crecer profesionalmente en un ambiente diverso y multicultural? Ven a ser un Yellower e impacta el futuro con tu talento y conocimiento tecnológico.Los requerimientos que buscamos para esta vacante son:✅ Mínimo 4 años de experiencia en todo el ciclo de vida de desarrollo de herramientas cuantitativas para el análisis, modelización, obtención, visualización y almacenamiento de datos.✅ Contar con experiencia en SAS, Microstrategy o Power BI, aunque es valorable si tiene experiencia en alguna de las herramientas como JULIA, FAME.Dentro de tus funciones estara:✅ Acompañamiento y asesoramiento a los científicos de datos del cliente en el desarrollo de sus modelos.✅ Preparación de modelos, conjunto de datos e infraestructura requerida para el desarrollo de forma autónoma de los análisis de los usuarios de negocio,✅ Participación en todo el ciclo de desarrollo de herramientas cuantitativas junto con usuarios de negocio,✅ Definición de la metodología, guías de mejores prácticas o procedimiento de industrialización de los modelos.¿Y qué obtienes tú al ser un Yellower?Queremos que tu paso por Apiux sea una experiencia memorable y hemos creado un camino para acompañarte en cada etapa. Algunos de nuestros beneficios son:✅ Apiux Academy: Accede a capacitaciones, tutoriales técnicos e interacción con la comunidad Dev para desarrollar al máximo tu talento.✅ Happy Points: Acumula puntos por tus logros alcanzados y canjealos por días libres.✅ Descuentos y bonos: Obtén descuentos en Open English y bonos 💸 para disfrutar los momentos más importantes de tu vida.
      ",,CL,Apiux Tecnología,,linkedin,data engineer
2023-01-19,"
Si tienes una mente inquieta y te gusta soñar en grande... ¡este llamado es para ti!En Falabella buscamos a un Fullstack Software Engineer (React/NodeJS) con Inglés Conversacional.Somos Falabella, UN equipo diverso con más de 100 mil colaboradores compuesto por grandes marcas: Falabella Retail, Sodimac, Banco Falabella, Seguros Falabella, Tottus, Mallplaza, Open Plaza y Linio. Hoy tenemos presencia en 7 países de América Latina, además de oficinas en China e India.Cada día es diferente, trabajamos en equipo, con compromiso, buscando siempre superar las expectativas de nuestros clientes. Si eres una persona que se apasiona por el trabajo dinámico y el desafío constante ¡Esta es tu oportunidad de hacer que las cosas pasen!La misión de este Ingeniero de Software será Programar la parte visual y no visual de una aplicación móvil o sitio web con Node/React.Funciones PrincipalesProgramar el código según los requerimientos técnicos entregados, logrando así generar un sistema web que funcione correctamente, considerando temas como la comunicación entre sistemas, integración de elementos visuales, consultas de bases de datos, integraciones con APIs, y/o otros temas relevantesProgramar en frontend (React) y backend (NodeJS).Trabajar con el equipo de desarrollo front/back, diseño UX, QA, producto, etc. según correspondeParticipar de las reuniones Scrum de manera activa y colaborativaDominio de git y cloudRequisitos Excluyentes:Inglés conversacionalBases de datos – Postgres/Mysql.MicroservicesCloud (GCP)Integración entre sistemas (Events, APIs)ScrumGIT
",,CL,Falabella,,linkedin,data engineer
2023-01-19,"
SAAM Towage se encuentra en búsqueda de Analista de Datos Maestros para incorporarse al equipo corporativo de Remolcadores en el área de Operaciones. El lugar de trabajo se encuentra ubicado en Las Condes, Santiago.El rol principal del cargo es administrar la creación, configuración y mantenimiento de los datos maestros ligados al sistema Helm y monitorear parámetros asociados a los datos ingresados por los usuarios, para velar por el correcto uso de la plataforma y calidad de los datos generados en esta.Funciones Principales:1. Verificar los datos maestros del sistema Helm, para aportar con el cumplimiento de los lineamientos aplicables a ellos y así poder generar información útil para la toma de decisiones.2. Verificar el cumplimiento de los lineamientos definidos para los datos ingresados por los usuarios de Helm, para lograr detectar y corregir errores en el ingreso de datos y encontrar oportunidades de mejora en el proceso.3. Asistir los requerimientos de la mesa de ayuda, canalizando, derivando y/o resolviendo los tickets generados en la plataforma, para lograr al uso adecuado de la plataforma Helm y asegurar la continuidad operacional.4. Elaborar propuestas de mejoras en el proceso de gobernanza de datos de la plataforma Helm, para velar por mejorar la experiencia de los usuarios y partes interesadas del proceso.Requisitos:- Experiencia mínimo 2 años en cargos similares.- Experiencia en servicio al cliente.- Inglés Intermedio.- Deseable Portugués.- Manejo de Bases de datos de alto volumen y Manejo de Excel intermedio.Competencias requeridas:- Planificación y Organización.- Orientación al Cliente.- Proactividad.- Orientación a los Resultados.- Capacidad analítica.En SAAM apoyamos y promovemos la Ley 21.015 de Inclusión Laboral, por esta razón todas nuestras oportunidades laborales están abiertas a personas con discapacidad.
",,CL,SAAM Towage,,linkedin,data engineer
2022-11-29,"
        Importante instalación de courier, anda en búsqueda de Analista de Datos para trabajar en la comuna de Huechuraba en modalidad HíbridaHorario trabajoLunes a viernes 08 30 a 18 00 Horas (Contrato por artículo 22)Renta$1.500.000 líquidoFuncionesMejora y optimiza la base de datos relativa a la gestión de personas.Construir herramientas para automatizar el análisis de datosElabora diferentes reportes de análisis de datos para las distintas gerencias de la compañía.Elaborar informes al directorio.Realizar la automatización y análisis de datos que sirve como input para identificar tendencias, proyecciones e intervenciones. (input para Planificación de la Gerencia de Personas).Controlar el correcto funcionamiento de los procesos automatizados de los datos.Hacer constantemente propuestas de mejoras basadas en el análisis de los datos.Participar en diferentes proyectos de la Gerencia de Personas.Apoyo en tareas propias del área y la Gerencia de Personas. RequisitosManejo de herramientas de gestión de BBDD (ej SQL) y visualización de datos (Ej Tableau y Power BI)Conocimiento avanzado en Excel2 años de experiencia realizando funciones similaresFormación Ingeniero industrial, Ingeniero Civil Industrial, Ingeniero en ejecución de RRHH, Ingeniero en administración empresas mención RRHH o carrera afín.Experiencia en análisis de datos (Desde costo, estadística hasta temas más sociales por ej Encuestas de salida, análisis de mercado, etc)BeneficiosPosibilidades de internalizaciónModalidad Híbrida (2 días presencial, 3 teletrabajo)MVS Group es un grupo de empresas especializado en Recursos Humanos, dedicado a la Consultoría y Outsourcing en Procesos Comerciales y Operativos. Más de 1000 profesionales ponen cada día a disposición de los clientes, su conocimiento del mercado con soluciones que no solo consideran el tipo de negocios y los objetivos estratégicos de cada empresa, sino también su cultura. Estamos comprometidos con la inclusión laboral, la sostenibilidad y la actividad centrada en el cliente, con el objetivo de ser reconocidos como líderes del mercado de RRHH.Basamos nuestro servicio de excelencia en el alto expertise de nuestro equipo profesional.
",,CL,MVS Group S.A.,,linkedin,data engineer
2023-01-10,"
DescriptionYou are curious, persistent, logical and clever — a true techie at heart. You enjoy living by the code of your craft and developing elegant solutions for complex problems. If this sounds like you, this could be the perfect opportunity to join EPAM as a Senior Data Engineer. Scroll down to learn more about the position’s responsibilities and requirements.OUR VALUE, OUR PEOPLE We aim to deliver truly transformative solutions around the world, with top-notch technologies, in high-performance professional teams. But none of these would be possible without our people, and that’s where you come in.  As an EPAMer you will always be expanding your knowledge, facing, and addressing the biggest challenges, and becoming the best version of yourself, both personally and professionally. We care about your development and to support your growth in the company, there are many career paths you can follow. Some of the positions you can grow into are Lead Data Engineer or Data Solution Architect.#REF_HOU_CLWhat You’ll DoDesign and implement innovative analytical solution using Hadoop, NoSQL, and other Big Data related technologies, evaluating new features and architecture in Cloud/On-premises/Hybrid solutionsWork with product and engineering teams to understand requirements, evaluate new features and architecture to help drive decisionsBuild collaborative partnerships with architects, technical leads, and key individuals within other functional groupsPerform detailed analysis of business problems and technical environments and use this in designing quality technical solutionActively participate in code review and test solutions to ensure it meets best practice specificationsBuild and foster a high-performance engineering culture, mentor team members, and provide team with the tools and motivationWrite project documentation What You HaveSolid knowledge in programming languages: Phyton, Java or ScalaDeep understanding of SQL queries, joins, stored procedures, relational schemas; SQL optimizationRelevant experience using Batch / streaming data - Apache Spark and PySparkCloud experience with AWS / Azure / GCPEnglish proficiency (B1+) Nice to haveExperience using SnowflakeExperience working with Hadoop and Kafka We offerWe trust our people. We believe in team distribution and that you know what you are doing, which is why you will be able to work remotely and have a flexible scheduleWe are both proud of working within a diverse and inclusive environment and acting in our role as an equal opportunities’ employer. You are welcome at EPAM for who you areYou will be challenged while working side-by side with the best talent globally. We work with top-notch technologies, constantly seeking out new industry trends and best practicesWe are a global design community eager to share knowledge, experiences, and mentoring. You will learn, contribute, and grow with usHow does it sound to know you can have a 20+year career with us constantly growing and without the need to look elsewhere? We offer access to learning platforms, classes, and workshops to support your development. You will be set up for success with our clear career paths and support in helping you achieve the goals you set for yourself, both personal and professionalWe seek improvement in a proactive manner. You have the freedom to make recommendations, suggestions or simply comment on things without the pressure of adhering to hierarchy or strict processesWe work with a broad range of clients: Media, Entertainment, Life Sciences, Automotive, Finance, Technology, and Travel. You will play a key role in growing their business and potentially work in multiple new industries
",,CL,EPAM Systems,,linkedin,data engineer
,"
Job DescriptionEn Baufest queremos mejorar la vida con tecnología, por lo que nos encontramos en la búsqueda de un Data Engineer SR para sumar a nuestro equipo con ganas de aprender las mejores prácticas para desempeñarse en una importante empresa internacional del rubro de agroalimentos.ResponsabilidadesContribuir en los resultados comerciales mediante la entrega de productos de datos de alto valor para la organización, desbloquear nuevas capacidades y asegurar una entrega de TI de alta calidad.Comprender y maximizar el valor de los datos y cómo encajan en la estrategia general de la organización.Brindar análisis de capacidades en línea con la visión, la estrategia, los principios y los estándares de la arquitectura de datos; obtener la aceptación de las partes interesadas, la gerencia y los socios comerciales, extiéndalo por toda la organización en función de las pautas y los procedimientos corporativos.Diseñar y desarrollar soluciones para integrar fuentes de datos dispares en un producto de datos consistente. Asegurando que el diseño y el desarrollo incluyen una entrega altamente competente, eficaz y precisa.Proporcionar marco, administración, gobierno y toma de decisiones para la gestión de datos para equipos de desarrollo de productos, usuarios comerciales y otras partes interesadas.Servir como un recurso experto en cuestiones de arquitectura e ingeniería de datos para el equipo de negocios y tecnología en todas las fases de desarrollo, implementación y soporte de análisis.Equilibrar las acciones a corto plazo frente a las de largo plazo, los requisitos estratégicos frente a los tácticos, mientras continúa avanzando hacia la visión estratégica.Incorporar la metodología y los estándares de gestión de datos empresariales para el modelado y la arquitectura de datos.Requisitos PrincipalesExperiencia sólida con herramientas de integración de datos.Sólidos conocimientos en integración de datos y de modelado.Conocimiento en la nube.Inglés nivel C1Experiencia de al menos 2 años con IPCRequisitos DeseablesConocimiento y experiencia en Snowflake son muy deseables.Conocimiento y experiencia como analista de datos o especialista en informes es un plus.Te OfrecemosALMUERZO BAU: Beneficio de colación en formato de tarjeta Edenred.COMPENSACIONES BAU: Evaluación anual de desempeño y revisión de categorización.FAMILIA BAU: Maternidad y Paternidad. Softlanding para las madres baufesianas y paternidad (10 días hábiles de licencia). Flexibilidad horaria planificada.BAU SALUD: Reintegros parciales trimestrales por actividad deportiva.BAU DAYs: Día de cumpleaños LibreACADEMIA BAU: Inglés in-company; Certificaciones y capacitaciones a cargo de Baufest; Pro Profes (días extra de estudios, días premios para estudiantes Universitarios/Terciarios/Posgrados).BAU HOME: Luego de 2 años en Baufest, si tienes que cambiar tu residencia y mudarte recibirás una orden de compra para acompañarte en este gran paso.BAU UTLITIES: ¡Luego de trabajar 4 años con la misma notebook en Baufest, será tuya!Excelente Clima Laboral ¡Estamos dentro de los 5 mejores lugares para trabajar de acuerdo a la encuentra Great Place to WorkSi estás en la búsqueda de un cambio en tu carrera que sume a tu perfil profesional, ven a trabajar como parte de nuestro equipo. Ofrecemos posibilidades de desarrollo acorde al desempeño en un excelente ambiente de trabajo.¡Te esperamos!
",,CL,Baufest,,linkedin,data engineer
2022-12-07,"
WherEX es una startup tecnológica de comercio industrial con operaciones en México, Chile y Perú; y en proceso de expansión en LATAM y USA 🚩Estamos enfocados en transformar el comercio B2B con la aplicación de tecnología de vanguardia (Inteligencia Artificial, Data Analytics) para optimizar la toma de decisiones en el abastecimiento industrial, teniendo como pilares fundamentales la competencia, transparencia y eficiencia en las compras industriales. Creemos en el comercio B2B sostenible, donde todos los oferentes tengan la oportunidad de competir en igualdad de condiciones y los compradores pueda encontrar su mejor alternativa.Queremos ir por más ¿nos acompañas?🚀Puedes enterarte un poco más de nosotros aquí ¿De qué se trata el cargo?Serás parte de una célula dentro del área de Engineering de wherEX que se dedica a desarollar el importante módulo de usuarios compradores para nuestro producto Sourcing, el cual conecta a empresas compradoras con proveedores apoyado por inteligencia artificial.Participarás de forma activa en el diseño y puesta en marcha de las soluciones tecnológicas dentro de la célula, la cual trabaja con un marco ágil de desarrollo. Esperaremos que propongas soluciones simples y mantenibles para los plazos de entrega acordados, cumpliendo con los estándares de desarrollo y calidad establecidos por el área. Te mantendrás en constante conmunicación con tu equipo para levantar incidencias en el proceso de desarrollo.Revisarás el código de tus pares y también recibirás feedback del tuyo.Te mantendrás en constante aprendizaje y mejora continua de los temas relevantes a tu equipo y compartiras aprendizajes con tus compañero/as. ¿Qué se requiere para el cargo?Debes residir en Chile. El trabajo será remoto pero debes residir en el país.Debes tener un manejo sólido en desarrollo con tecnologías MVC. Nosotros venimos trabajando con PHP en el back end y ahora estamos incorporando Golang, pero no es necesario que manejes este último porque podrás aprender con nosotros. En el front end manejamos Angular.Debes estar interesado en el diseño de soluciones y sentirte cómodo/ trabajando en equipo. ¿Qué te ofrecemos?🏖️ 25 días de días de descanso extra : nos importa que tengas tiempo para tu familia, tus hobbies o en lo que sea que quieras usar esos días.🏥 Seguro complementario: para que encargarte de tu salud no sea una preocupación.⌚ Flexibilidad horaria: confiamos en tu gestión del tiempo y tu habilidad para organizarte.💳 Convenio con Banco de Chile: para facilitarte el acceso a productos financieros.😷 Licencia médica pagada durante dos días: te apoyamos en esos días que peor te sientes.Además, serías parte de una cultura donde prima el trabajo en equipo, la colaboración, la buena onda y profesionales de alto nivel técnico que mantendrán tu standard muy elevado.Y si, el trabajo es 100% remoto 😎 con opción de trabajar en las oficinas cuando tú lo prefieras.En wherEX valoramos la diversidad y velamos por generar espacios para que tod@s puedan desplegar al máximos sus talentos, por lo que si tienes la motivación e interés, postula con nosotr@s!
      ",,CL,wherEX,,linkedin,data engineer
